date	xml_link	pdf_link	file
17-10-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-17/toc_unixml/5036-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-17/toc_pdf/5036-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-10-17/0000%22	Id%3A%22chamber%2Fhansards%2F2006-10-17%2F0000%22.html
18-10-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-18/toc_unixml/5038-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-18/toc_pdf/5038-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-10-18/0000%22	Id%3A%22chamber%2Fhansards%2F2006-10-18%2F0000%22.html
19-10-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-19/toc_unixml/5040-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-10-19/toc_pdf/5040-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-10-19/0000%22	Id%3A%22chamber%2Fhansards%2F2006-10-19%2F0000%22.html
06-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-06/toc_unixml/5113-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-06/toc_pdf/5113-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-06/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-06%2F0000%22.html
07-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-07/toc_unixml/5117-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-07/toc_pdf/5117-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-07/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-07%2F0000%22.html
08-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-08/toc_unixml/5120-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-08/toc_pdf/5120-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-08/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-08%2F0000%22.html
09-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-09/toc_unixml/5121-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-09/toc_pdf/5121-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-09/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-09%2F0000%22.html
09-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-09/toc_unixml/5121-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-09/toc_pdf/5121-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-09/0037%22	Id%3A%22chamber%2Fhansards%2F2006-11-09%2F0037%22.html
27-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-27/toc_unixml/5146-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-27/toc_pdf/5146-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-27/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-27%2F0000%22.html
28-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-28/toc_unixml/5149-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-28/toc_pdf/5149-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-28/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-28%2F0000%22.html
29-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-29/toc_unixml/5153-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-29/toc_pdf/5153-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-29/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-29%2F0000%22.html
30-11-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-30/toc_unixml/5156-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-11-30/toc_pdf/5156-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-11-30/0000%22	Id%3A%22chamber%2Fhansards%2F2006-11-30%2F0000%22.html
01-12-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-01/toc_unixml/5158-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-01/toc_pdf/5158-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-12-01/0000%22	Id%3A%22chamber%2Fhansards%2F2006-12-01%2F0000%22.html
04-12-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-04/toc_unixml/5169-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-04/toc_pdf/5169-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-12-04/0000%22	Id%3A%22chamber%2Fhansards%2F2006-12-04%2F0000%22.html
05-12-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-05/toc_unixml/5173-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-05/toc_pdf/5173-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-12-05/0000%22	Id%3A%22chamber%2Fhansards%2F2006-12-05%2F0000%22.html
06-12-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-06/toc_unixml/5178-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-06/toc_pdf/5178-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-12-06/0000%22	Id%3A%22chamber%2Fhansards%2F2006-12-06%2F0000%22.html
07-12-2006	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-07/toc_unixml/5181-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2006-12-07/toc_pdf/5181-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2006-12-07/0000%22	Id%3A%22chamber%2Fhansards%2F2006-12-07%2F0000%22.html
06-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-06/toc_unixml/5209-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-06/toc_pdf/5209-7.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-06/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-06%2F0000%22.html
07-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-07/toc_unixml/5211-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-07/toc_pdf/5211-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-07/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-07%2F0000%22.html
08-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-08/toc_unixml/5213-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-08/toc_pdf/5213-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-08/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-08%2F0000%22.html
26-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-26/toc_unixml/5263-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-26/toc_pdf/5263-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-26/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-26%2F0000%22.html
27-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-27/toc_unixml/5269-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-27/toc_pdf/5269-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-27/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-27%2F0000%22.html
28-02-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-28/toc_unixml/5272-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-02-28/toc_pdf/5272-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-02-28/0000%22	Id%3A%22chamber%2Fhansards%2F2007-02-28%2F0000%22.html
01-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-01/toc_unixml/5275-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-01/toc_pdf/5275-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-01/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-01%2F0000%22.html
20-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-20/toc_unixml/5314-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-20/toc_pdf/5314-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-20/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-20%2F0000%22.html
21-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-21/toc_unixml/5317-7.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-21/toc_pdf/5317-6.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-21/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-21%2F0000%22.html
22-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-22/toc_unixml/5322-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-22/toc_pdf/5322-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-22/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-22%2F0000%22.html
23-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-23/toc_unixml/5325-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-23/toc_pdf/5325-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-23/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-23%2F0000%22.html
26-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-26/toc_unixml/5330-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-26/toc_pdf/5330-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-26/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-26%2F0000%22.html
27-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-27/toc_unixml/5336-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-27/toc_pdf/5336-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-27/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-27%2F0000%22.html
28-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-28/toc_unixml/5342-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-28/toc_pdf/5342-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-28/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-28%2F0000%22.html
29-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-29/toc_unixml/5347-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-29/toc_pdf/5347-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-29/0000%22	Id%3A%22chamber%2Fhansards%2F2007-03-29%2F0000%22.html
29-03-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-29/toc_unixml/5347-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-03-29/toc_pdf/5347-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-03-29/0131%22	Id%3A%22chamber%2Fhansards%2F2007-03-29%2F0131%22.html
08-05-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-08/toc_unixml/5405-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-08/toc_pdf/5405-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-05-08/0000%22	Id%3A%22chamber%2Fhansards%2F2007-05-08%2F0000%22.html
09-05-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-09/toc_unixml/5412-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-09/toc_pdf/5412-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-05-09/0000%22	Id%3A%22chamber%2Fhansards%2F2007-05-09%2F0000%22.html
10-05-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-10/toc_unixml/5416-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-05-10/toc_pdf/5416-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-05-10/0000%22	Id%3A%22chamber%2Fhansards%2F2007-05-10%2F0000%22.html
12-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-12/toc_unixml/5486-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-12/toc_pdf/5486-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-12/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-12%2F0000%22.html
13-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-13/toc_unixml/5491-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-13/toc_pdf/5491-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-13/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-13%2F0000%22.html
14-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-14/toc_unixml/5494-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-14/toc_pdf/5494-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-14/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-14%2F0000%22.html
15-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-15/toc_unixml/5500-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-15/toc_pdf/5500-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-15/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-15%2F0000%22.html
18-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-18/toc_unixml/5506-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-18/toc_pdf/5506-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-18/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-18%2F0000%22.html
19-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-19/toc_unixml/5509-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-19/toc_pdf/5509-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-19/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-19%2F0000%22.html
20-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-20/toc_unixml/5515-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-20/toc_pdf/5515-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-20/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-20%2F0000%22.html
21-06-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-21/toc_unixml/5521-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-06-21/toc_pdf/5521-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-06-21/0000%22	Id%3A%22chamber%2Fhansards%2F2007-06-21%2F0000%22.html
07-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-07/toc_unixml/5596-6.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-07/toc_pdf/5596-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-07/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-07%2F0000%22.html
08-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-08/toc_unixml/5597-6.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-08/toc_pdf/5597-6.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-08/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-08%2F0000%22.html
09-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-09/toc_unixml/5601-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-09/toc_pdf/5601-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-09/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-09%2F0000%22.html
13-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-13/toc_unixml/5605-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-13/toc_pdf/5605-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-13/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-13%2F0000%22.html
14-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-14/toc_unixml/5611-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-14/toc_pdf/5611-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-14/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-14%2F0000%22.html
15-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-15/toc_unixml/5614-6.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-15/toc_pdf/5614-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-15/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-15%2F0000%22.html
16-08-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-16/toc_unixml/5618-2.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-08-16/toc_pdf/5618-2.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-08-16/0000%22	Id%3A%22chamber%2Fhansards%2F2007-08-16%2F0000%22.html
10-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-10/toc_unixml/5648-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-10/toc_pdf/5648-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-10/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-10%2F0000%22.html
10-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-10/toc_unixml/5648-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-10/toc_pdf/5648-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-10/0334%22	Id%3A%22chamber%2Fhansards%2F2007-09-10%2F0334%22.html
11-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-11/toc_unixml/5650-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-11/toc_pdf/5650-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-11/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-11%2F0000%22.html
12-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-12/toc_unixml/5652-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-12/toc_pdf/5652-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-12/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-12%2F0000%22.html
13-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-13/toc_unixml/5655-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-13/toc_pdf/5655-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-13/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-13%2F0000%22.html
17-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-17/toc_unixml/5664-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-17/toc_pdf/5664-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-17/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-17%2F0000%22.html
18-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-18/toc_unixml/5670-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-18/toc_pdf/5670-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-18/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-18%2F0000%22.html
19-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-19/toc_unixml/5672-7.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-19/toc_pdf/5672-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-19/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-19%2F0000%22.html
20-09-2007	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-20/toc_unixml/5674-5.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2007-09-20/toc_pdf/5674-4.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2007-09-20/0000%22	Id%3A%22chamber%2Fhansards%2F2007-09-20%2F0000%22.html
12-02-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-12/toc_unixml/5692-4.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-12/toc_pdf/5692-6.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-02-12/0000%22	Id%3A%22chamber%2Fhansards%2F2008-02-12%2F0000%22.html
13-02-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-13/toc_unixml/5695-6.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-13/toc_pdf/5695-6.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-02-13/0000%22	Id%3A%22chamber%2Fhansards%2F2008-02-13%2F0000%22.html
14-02-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-14/toc_unixml/5697-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-02-14/toc_pdf/5697-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-02-14/0000%22	Id%3A%22chamber%2Fhansards%2F2008-02-14%2F0000%22.html
11-03-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-11/toc_unixml/5729-8.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-11/toc_pdf/5729-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-11/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-11%2F0000%22.html
12-03-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-12/toc_unixml/5734-3.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-12/toc_pdf/5734-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-12/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-12%2F0000%22.html
13-03-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-13/toc_unixml/5736-9.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-13/toc_pdf/5736-5.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-13/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-13%2F0000%22.html
17-03-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-17/toc_unixml/5738-8.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-17/toc_pdf/5738-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-17/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-17%2F0000%22.html
18-03-2008	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-18/toc_unixml/5740-8.xml;fileType=text%2Fxml	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-18/toc_pdf/5740-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-18/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-18%2F0000%22.html
19-03-2008	https://parlinfo.aph.gov.au/https://parlinfo.aph.gov.au:443/parlInfo/search/display/display.w3p;db=CHAMBER;id=chamber%2Fhansards%2F2008-03-19%2F0001;query=Id%3A%22chamber%2Fhansards%2F2008-03-19%2F0000%22	https://parlinfo.aph.gov.au//parlInfo/download/chamber/hansards/2008-03-19/toc_pdf/5742-3.pdf;fileType=application%2Fpdf#search=%22chamber/hansards/2008-03-19/0000%22	Id%3A%22chamber%2Fhansards%2F2008-03-19%2F0000%22.html
